ScanID,QRType,MachineID,MachineName,TechID,TechName,ScanDateTime,LinkedWOID,Action,CellID
SC-001396,Machine QR,MC-030,Weld Compressor AC-02,TECH-02,Suresh Babu,2026-05-07T09:52:00,,Log Abnormality,CELL-07
SC-001397,Machine QR,MC-003,CNC Lathe TL-03,TECH-01,Arun Kumar,2026-05-07T15:04:00,,View Last PM,CELL-01
SC-001398,Technician QR,,,TECH-05,Prakash R,2026-05-07T21:08:00,,Open My PM List,
SC-001399,Machine QR,MC-030,Weld Compressor AC-02,TECH-02,Suresh Babu,2026-05-09T11:46:00,,View Last PM,CELL-07
SC-001400,Machine QR,MC-028,Robot Weld Cell RW-02,TECH-01,Arun Kumar,2026-05-09T13:07:00,,View Last PM,CELL-07
SC-001401,Technician QR,,,TECH-10,Naveen Raj,2026-05-09T15:21:00,,Open My PM List,
SC-001402,Machine QR,MC-013,Deburring Unit DB-01,TECH-02,Suresh Babu,2026-05-10T06:38:00,,Log Abnormality,CELL-03
SC-001403,Technician QR,,,TECH-10,Naveen Raj,2026-05-10T09:36:00,,Open My PM List,
SC-001404,Technician QR,,,TECH-09,Sathish Kumar,2026-05-10T20:14:00,,Open My PM List,
SC-001405,Technician QR,,,TECH-05,Prakash R,2026-05-11T08:15:00,,Open My PM List,
SC-001406,Machine QR,MC-008,VMC MC-01,TECH-03,Mohammed Rafi,2026-05-11T15:16:00,,Request Spare,CELL-02
SC-001407,Machine QR,MC-006,CNC Lathe TL-04,TECH-07,Ramesh Chandran,2026-05-12T06:10:00,,Record Spare Replaced,CELL-02
SC-001408,Technician QR,,,TECH-09,Sathish Kumar,2026-05-12T20:51:00,,Open My PM List,
SC-001409,Machine QR,MC-033,Press Feeder PF-01,TECH-03,Mohammed Rafi,2026-05-13T09:55:00,,View Last PM,CELL-08
SC-001410,Machine QR,MC-003,CNC Lathe TL-03,TECH-03,Mohammed Rafi,2026-05-13T10:53:00,WO-00033,Start PM Checklist,CELL-01
SC-001411,Technician QR,,,TECH-10,Naveen Raj,2026-05-13T13:14:00,,Open My PM List,
SC-001412,Technician QR,,,TECH-01,Arun Kumar,2026-05-14T07:31:00,,Open My PM List,
SC-001413,Machine QR,MC-027,Robot Weld Cell RW-01,TECH-08,Karthik V,2026-05-14T09:40:00,,Report Breakdown,CELL-07
SC-001414,Technician QR,,,TECH-02,Suresh Babu,2026-05-14T10:54:00,,Open My PM List,
SC-001415,Technician QR,,,TECH-07,Ramesh Chandran,2026-05-14T15:39:00,,Open My PM List,
SC-001416,Technician QR,,,TECH-10,Naveen Raj,2026-05-16T10:51:00,,Open My PM List,
SC-001417,Machine QR,MC-026,Paint Chiller CH-02,TECH-08,Karthik V,2026-05-17T06:26:00,,View Last PM,CELL-06
SC-001418,Technician QR,,,TECH-05,Prakash R,2026-05-17T08:40:00,,Open My PM List,
SC-001419,Machine QR,MC-033,Press Feeder PF-01,TECH-09,Sathish Kumar,2026-05-17T10:01:00,,Log Abnormality,CELL-08
SC-001420,Machine QR,MC-007,CNC Lathe TL-05,TECH-05,Prakash R,2026-05-18T16:28:00,,Report Breakdown,CELL-02
SC-001421,Technician QR,,,TECH-06,Deepak Nair,2026-05-19T15:58:00,,Open My PM List,
SC-001422,Technician QR,,,TECH-04,Vignesh S,2026-05-19T20:11:00,,Open My PM List,
SC-001423,Technician QR,,,TECH-10,Naveen Raj,2026-05-19T22:05:00,,Open My PM List,
SC-001424,Machine QR,MC-004,Bar Feeder BF-01,TECH-02,Suresh Babu,2026-05-20T14:44:00,WO-00034,Start PM Checklist,CELL-01
SC-001425,Machine QR,MC-026,Paint Chiller CH-02,TECH-03,Mohammed Rafi,2026-05-21T16:48:00,,Request Spare,CELL-06
SC-001426,Machine QR,MC-001,CNC Lathe TL-01,TECH-02,Suresh Babu,2026-05-21T19:33:00,,View Last PM,CELL-01
SC-001427,Machine QR,MC-028,Robot Weld Cell RW-02,TECH-03,Mohammed Rafi,2026-05-22T22:28:00,,Log Abnormality,CELL-07
SC-001428,Technician QR,,,TECH-02,Suresh Babu,2026-05-23T18:18:00,,Open My PM List,
SC-001429,Technician QR,,,TECH-03,Mohammed Rafi,2026-05-24T13:29:00,,Open My PM List,
SC-001430,Technician QR,,,TECH-08,Karthik V,2026-05-24T22:16:00,,Open My PM List,
SC-001431,Machine QR,MC-020,Assembly Stn AS-02,TECH-03,Mohammed Rafi,2026-05-25T09:43:00,,Report Breakdown,CELL-05
SC-001432,Technician QR,,,TECH-07,Ramesh Chandran,2026-05-25T13:26:00,,Open My PM List,
SC-001433,Machine QR,MC-005,Chip Conveyor CC-01,TECH-01,Arun Kumar,2026-05-26T09:19:00,WO-00035,Start PM Checklist,CELL-01
SC-001434,Technician QR,,,TECH-04,Vignesh S,2026-05-26T19:04:00,,Open My PM List,
SC-001435,Technician QR,,,TECH-05,Prakash R,2026-05-27T12:46:00,,Open My PM List,
SC-001436,Machine QR,MC-013,Deburring Unit DB-01,TECH-01,Arun Kumar,2026-05-27T19:01:00,,Record Spare Replaced,CELL-03
SC-001437,Machine QR,MC-032,Hyd Press HP-02,TECH-06,Deepak Nair,2026-05-28T13:59:00,,Log Abnormality,CELL-08
SC-001438,Technician QR,,,TECH-08,Karthik V,2026-05-29T16:22:00,,Open My PM List,
SC-001439,Machine QR,MC-027,Robot Weld Cell RW-01,TECH-02,Suresh Babu,2026-05-29T17:52:00,,View Last PM,CELL-07
SC-001440,Technician QR,,,TECH-08,Karthik V,2026-05-30T09:58:00,,Open My PM List,
SC-001441,Machine QR,MC-007,CNC Lathe TL-05,TECH-02,Suresh Babu,2026-05-31T08:41:00,,View Last PM,CELL-02
SC-001442,Machine QR,MC-011,Gear Hobber GH-02,TECH-09,Sathish Kumar,2026-05-31T14:54:00,,Log Abnormality,CELL-03
SC-001443,Machine QR,MC-015,Sealed Quench SQ-02,TECH-04,Vignesh S,2026-05-31T17:00:00,,View Last PM,CELL-04
SC-001444,Technician QR,,,TECH-09,Sathish Kumar,2026-05-31T20:39:00,,Open My PM List,
SC-001445,Technician QR,,,TECH-04,Vignesh S,2026-06-01T06:40:00,,Open My PM List,
SC-001446,Technician QR,,,TECH-05,Prakash R,2026-06-01T10:17:00,,Open My PM List,
SC-001447,Machine QR,MC-022,Leak Test Rig LT-01,TECH-06,Deepak Nair,2026-06-02T12:27:00,,Request Spare,CELL-05
SC-001448,Technician QR,,,TECH-03,Mohammed Rafi,2026-06-03T09:08:00,,Open My PM List,
SC-001449,Machine QR,MC-009,VMC MC-02,TECH-05,Prakash R,2026-06-03T20:33:00,,View Last PM,CELL-02
SC-001450,Machine QR,MC-013,Deburring Unit DB-01,TECH-09,Sathish Kumar,2026-06-03T22:57:00,,View Last PM,CELL-03
SC-001451,Technician QR,,,TECH-06,Deepak Nair,2026-06-04T12:47:00,,Open My PM List,
SC-001452,Machine QR,MC-015,Sealed Quench SQ-02,TECH-03,Mohammed Rafi,2026-06-04T14:17:00,,Report Breakdown,CELL-04
SC-001453,Technician QR,,,TECH-08,Karthik V,2026-06-04T21:12:00,,Open My PM List,
SC-001454,Machine QR,MC-019,Assembly Stn AS-01,TECH-06,Deepak Nair,2026-06-05T13:42:00,,Log Abnormality,CELL-05
SC-001455,Technician QR,,,TECH-10,Naveen Raj,2026-06-05T16:14:00,,Open My PM List,
SC-001456,Technician QR,,,TECH-09,Sathish Kumar,2026-06-05T22:11:00,,Open My PM List,
SC-001457,Machine QR,MC-023,Assy Conveyor CV-01,TECH-05,Prakash R,2026-06-05T22:32:00,,Report Breakdown,CELL-05
SC-001458,Machine QR,MC-027,Robot Weld Cell RW-01,TECH-02,Suresh Babu,2026-06-06T07:27:00,,Request Spare,CELL-07
SC-001459,Technician QR,,,TECH-02,Suresh Babu,2026-06-06T19:26:00,,Open My PM List,
SC-001460,Machine QR,MC-006,CNC Lathe TL-04,TECH-02,Suresh Babu,2026-06-07T07:13:00,WO-00076,Start PM Checklist,CELL-02
SC-001461,Technician QR,,,TECH-05,Prakash R,2026-06-07T11:15:00,,Open My PM List,
SC-001462,Technician QR,,,TECH-10,Naveen Raj,2026-06-08T14:57:00,,Open My PM List,
SC-001463,Machine QR,MC-031,Hyd Press HP-01,TECH-06,Deepak Nair,2026-06-08T18:24:00,,View Last PM,CELL-08
SC-001464,Machine QR,MC-030,Weld Compressor AC-02,TECH-02,Suresh Babu,2026-06-09T13:56:00,,View Last PM,CELL-07
SC-001465,Technician QR,,,TECH-10,Naveen Raj,2026-06-09T21:35:00,,Open My PM List,
SC-001466,Machine QR,MC-013,Deburring Unit DB-01,TECH-10,Naveen Raj,2026-06-10T10:20:00,,Log Abnormality,CELL-03
SC-001467,Machine QR,MC-020,Assembly Stn AS-02,TECH-10,Naveen Raj,2026-06-10T12:28:00,WO-00206,Start PM Checklist,CELL-05
SC-001468,Machine QR,MC-007,CNC Lathe TL-05,TECH-01,Arun Kumar,2026-06-10T15:26:00,WO-00077,Start PM Checklist,CELL-02
SC-001469,Machine QR,MC-006,CNC Lathe TL-04,TECH-08,Karthik V,2026-06-10T17:58:00,,Request Spare,CELL-02
SC-001470,Machine QR,MC-014,Sealed Quench SQ-01,TECH-02,Suresh Babu,2026-06-10T21:03:00,,View Last PM,CELL-04
SC-001471,Technician QR,,,TECH-02,Suresh Babu,2026-06-11T08:32:00,,Open My PM List,
SC-001472,Technician QR,,,TECH-06,Deepak Nair,2026-06-11T10:20:00,,Open My PM List,
SC-001473,Technician QR,,,TECH-10,Naveen Raj,2026-06-12T12:05:00,,Open My PM List,
SC-001474,Machine QR,MC-028,Robot Weld Cell RW-02,TECH-04,Vignesh S,2026-06-13T12:10:00,,View Last PM,CELL-07
SC-001475,Technician QR,,,TECH-04,Vignesh S,2026-06-13T16:10:00,,Open My PM List,
SC-001476,Technician QR,,,TECH-09,Sathish Kumar,2026-06-14T06:41:00,,Open My PM List,
SC-001477,Technician QR,,,TECH-01,Arun Kumar,2026-06-14T17:28:00,,Open My PM List,
SC-001478,Technician QR,,,TECH-08,Karthik V,2026-06-15T07:22:00,,Open My PM List,
SC-001479,Technician QR,,,TECH-03,Mohammed Rafi,2026-06-15T10:32:00,,Open My PM List,
SC-001480,Machine QR,MC-016,Tempering Furnace TF-01,TECH-04,Vignesh S,2026-06-15T17:23:00,,View Last PM,CELL-04
SC-001481,Machine QR,MC-026,Paint Chiller CH-02,TECH-04,Vignesh S,2026-06-15T18:55:00,,Report Breakdown,CELL-06
SC-001482,Technician QR,,,TECH-04,Vignesh S,2026-06-15T19:52:00,,Open My PM List,
SC-001483,Technician QR,,,TECH-01,Arun Kumar,2026-06-15T20:48:00,,Open My PM List,
SC-001484,Machine QR,MC-021,Assembly Stn AS-03,TECH-10,Naveen Raj,2026-06-16T07:04:00,WO-00207,Start PM Checklist,CELL-05
SC-001485,Machine QR,MC-031,Hyd Press HP-01,TECH-06,Deepak Nair,2026-06-16T10:45:00,,Report Breakdown,CELL-08
SC-001486,Machine QR,MC-008,VMC MC-01,TECH-03,Mohammed Rafi,2026-06-16T14:15:00,WO-00078,Start PM Checklist,CELL-02
SC-001487,Technician QR,,,TECH-07,Ramesh Chandran,2026-06-17T08:08:00,,Open My PM List,
SC-001488,Technician QR,,,TECH-06,Deepak Nair,2026-06-17T13:17:00,,Open My PM List,
SC-001489,Technician QR,,,TECH-07,Ramesh Chandran,2026-06-17T19:16:00,,Open My PM List,
SC-001490,Machine QR,MC-002,CNC Lathe TL-02,TECH-08,Karthik V,2026-06-18T09:53:00,,Request Spare,CELL-01
SC-001491,Technician QR,,,TECH-08,Karthik V,2026-06-18T13:38:00,,Open My PM List,
SC-001492,Machine QR,MC-013,Deburring Unit DB-01,TECH-06,Deepak Nair,2026-06-19T12:42:00,,Report Breakdown,CELL-03
SC-001493,Machine QR,MC-029,Positioner PZ-01,TECH-09,Sathish Kumar,2026-06-19T17:43:00,WO-00243,Start PM Checklist,CELL-07
SC-001494,Technician QR,,,TECH-06,Deepak Nair,2026-06-20T11:18:00,,Open My PM List,
SC-001495,Machine QR,MC-022,Leak Test Rig LT-01,TECH-10,Naveen Raj,2026-06-20T16:43:00,WO-00208,Start PM Checklist,CELL-05
SC-001496,Machine QR,MC-023,Assy Conveyor CV-01,TECH-01,Arun Kumar,2026-06-20T19:30:00,,Log Abnormality,CELL-05
SC-001497,Technician QR,,,TECH-07,Ramesh Chandran,2026-06-20T21:24:00,,Open My PM List,
SC-001498,Technician QR,,,TECH-08,Karthik V,2026-06-21T11:34:00,,Open My PM List,
SC-001499,Technician QR,,,TECH-09,Sathish Kumar,2026-06-21T14:35:00,,Open My PM List,
SC-001500,Technician QR,,,TECH-09,Sathish Kumar,2026-06-22T16:15:00,,Open My PM List,
SC-001501,Machine QR,MC-009,VMC MC-02,TECH-02,Suresh Babu,2026-06-23T07:18:00,WO-00079,Start PM Checklist,CELL-02
SC-001502,Machine QR,MC-012,Gear Shaver GS-01,TECH-10,Naveen Raj,2026-06-23T10:47:00,,View Last PM,CELL-03
SC-001503,Machine QR,MC-028,Robot Weld Cell RW-02,TECH-02,Suresh Babu,2026-06-23T10:56:00,,Record Spare Replaced,CELL-07
SC-001504,Technician QR,,,TECH-01,Arun Kumar,2026-06-23T12:52:00,,Open My PM List,
SC-001505,Machine QR,MC-023,Assy Conveyor CV-01,TECH-10,Naveen Raj,2026-06-23T16:02:00,WO-00209,Start PM Checklist,CELL-05
SC-001506,Machine QR,MC-032,Hyd Press HP-02,TECH-09,Sathish Kumar,2026-06-24T09:48:00,,Log Abnormality,CELL-08
SC-001507,Technician QR,,,TECH-03,Mohammed Rafi,2026-06-24T17:04:00,,Open My PM List,
SC-001508,Machine QR,MC-030,Weld Compressor AC-02,TECH-08,Karthik V,2026-06-26T12:48:00,WO-00244,Start PM Checklist,CELL-07
SC-001509,Technician QR,,,TECH-02,Suresh Babu,2026-06-26T14:07:00,,Open My PM List,
SC-001510,Machine QR,MC-025,Curing Oven CO-01,TECH-06,Deepak Nair,2026-06-26T19:30:00,,View Last PM,CELL-06
SC-001511,Technician QR,,,TECH-07,Ramesh Chandran,2026-06-27T16:16:00,,Open My PM List,
SC-001512,Machine QR,MC-031,Hyd Press HP-01,TECH-09,Sathish Kumar,2026-06-27T19:41:00,,View Last PM,CELL-08
SC-001513,Machine QR,MC-018,HT Compressor AC-01,TECH-06,Deepak Nair,2026-06-27T20:35:00,,View Last PM,CELL-04
SC-001514,Technician QR,,,TECH-02,Suresh Babu,2026-06-28T14:54:00,,Open My PM List,
SC-001515,Machine QR,MC-003,CNC Lathe TL-03,TECH-03,Mohammed Rafi,2026-06-28T15:37:00,,Report Breakdown,CELL-01
SC-001516,Technician QR,,,TECH-08,Karthik V,2026-06-28T15:51:00,,Open My PM List,
SC-001517,Machine QR,MC-006,CNC Lathe TL-04,TECH-03,Mohammed Rafi,2026-06-28T17:31:00,,View Last PM,CELL-02
SC-001518,Technician QR,,,TECH-06,Deepak Nair,2026-06-29T10:13:00,,Open My PM List,
SC-001519,Technician QR,,,TECH-06,Deepak Nair,2026-06-29T21:51:00,,Open My PM List,
SC-001520,Technician QR,,,TECH-07,Ramesh Chandran,2026-07-01T09:35:00,,Open My PM List,
SC-001521,Machine QR,MC-010,Gear Hobber GH-01,TECH-04,Vignesh S,2026-07-01T22:52:00,,Request Spare,CELL-03
SC-001522,Technician QR,,,TECH-02,Suresh Babu,2026-07-02T16:17:00,,Open My PM List,
SC-001523,Machine QR,MC-011,Gear Hobber GH-02,TECH-02,Suresh Babu,2026-07-02T17:30:00,,View Last PM,CELL-03
SC-001524,Technician QR,,,TECH-02,Suresh Babu,2026-07-02T20:40:00,,Open My PM List,
SC-001525,Machine QR,MC-029,Positioner PZ-01,TECH-05,Prakash R,2026-07-03T19:04:00,,View Last PM,CELL-07
SC-001526,Machine QR,MC-030,Weld Compressor AC-02,TECH-02,Suresh Babu,2026-07-04T07:17:00,,Request Spare,CELL-07
SC-001527,Technician QR,,,TECH-06,Deepak Nair,2026-07-04T08:19:00,,Open My PM List,
SC-001528,Machine QR,MC-024,Paint Booth PB-01,TECH-02,Suresh Babu,2026-07-04T08:30:00,,Request Spare,CELL-06
SC-001529,Machine QR,MC-012,Gear Shaver GS-01,TECH-02,Suresh Babu,2026-07-04T19:21:00,,Record Spare Replaced,CELL-03
SC-001530,Machine QR,MC-018,HT Compressor AC-01,TECH-06,Deepak Nair,2026-07-05T13:43:00,,Log Abnormality,CELL-04
SC-001531,Machine QR,MC-008,VMC MC-01,TECH-08,Karthik V,2026-07-05T15:00:00,,Report Breakdown,CELL-02
SC-001532,Technician QR,,,TECH-10,Naveen Raj,2026-07-05T20:39:00,,Open My PM List,
SC-001533,Machine QR,MC-033,Press Feeder PF-01,TECH-04,Vignesh S,2026-07-05T22:09:00,,Log Abnormality,CELL-08
SC-001534,Technician QR,,,TECH-02,Suresh Babu,2026-07-06T10:32:00,,Open My PM List,
SC-001535,Machine QR,MC-028,Robot Weld Cell RW-02,TECH-04,Vignesh S,2026-07-06T11:31:00,WO-00242,Start PM Checklist,CELL-07
SC-001536,Machine QR,MC-013,Deburring Unit DB-01,TECH-03,Mohammed Rafi,2026-07-06T12:08:00,,View Last PM,CELL-03
SC-001537,Machine QR,MC-008,VMC MC-01,TECH-04,Vignesh S,2026-07-06T13:48:00,,Log Abnormality,CELL-02
SC-001538,Technician QR,,,TECH-08,Karthik V,2026-07-06T18:49:00,,Open My PM List,
SC-001539,Machine QR,MC-016,Tempering Furnace TF-01,TECH-06,Deepak Nair,2026-07-06T19:38:00,,Log Abnormality,CELL-04
SC-001540,Technician QR,,,TECH-09,Sathish Kumar,2026-07-06T19:47:00,,Open My PM List,
SC-001541,Machine QR,MC-019,Assembly Stn AS-01,TECH-10,Naveen Raj,2026-07-07T12:06:00,WO-00205,Start PM Checklist,CELL-05
SC-001542,Machine QR,MC-023,Assy Conveyor CV-01,TECH-07,Ramesh Chandran,2026-07-07T21:24:00,,View Last PM,CELL-05
SC-001543,Technician QR,,,TECH-09,Sathish Kumar,2026-07-07T21:42:00,,Open My PM List,
SC-001544,Machine QR,MC-001,CNC Lathe TL-01,TECH-05,Prakash R,2026-07-08T10:22:00,,Request Spare,CELL-01
SC-001545,Machine QR,MC-010,Gear Hobber GH-01,TECH-01,Arun Kumar,2026-07-08T18:43:00,WO-00108,Start PM Checklist,CELL-03
SC-001546,Technician QR,,,TECH-04,Vignesh S,2026-07-09T17:36:00,,Open My PM List,
SC-001547,Machine QR,MC-007,CNC Lathe TL-05,TECH-07,Ramesh Chandran,2026-07-09T19:12:00,,View Last PM,CELL-02
SC-001548,Technician QR,,,TECH-06,Deepak Nair,2026-07-10T06:03:00,,Open My PM List,
SC-001549,Technician QR,,,TECH-08,Karthik V,2026-07-10T22:03:00,,Open My PM List,
SC-001550,Technician QR,,,TECH-06,Deepak Nair,2026-07-10T22:57:00,,Open My PM List,
SC-001551,Machine QR,MC-015,Sealed Quench SQ-02,TECH-01,Arun Kumar,2026-07-11T10:06:00,,Record Spare Replaced,CELL-04
SC-001552,Machine QR,MC-015,Sealed Quench SQ-02,TECH-06,Deepak Nair,2026-07-11T18:43:00,WO-00156,Start PM Checklist,CELL-04
SC-001553,Technician QR,,,TECH-07,Ramesh Chandran,2026-07-12T18:48:00,,Open My PM List,
SC-001554,Machine QR,MC-032,Hyd Press HP-02,TECH-05,Prakash R,2026-07-12T19:07:00,,View Last PM,CELL-08
SC-001555,Technician QR,,,TECH-06,Deepak Nair,2026-07-13T10:54:00,,Open My PM List,
SC-001556,Machine QR,MC-031,Hyd Press HP-01,TECH-01,Arun Kumar,2026-07-13T16:05:00,,Record Spare Replaced,CELL-08
SC-001557,Technician QR,,,TECH-06,Deepak Nair,2026-07-14T15:59:00,,Open My PM List,
SC-001558,Machine QR,MC-006,CNC Lathe TL-04,TECH-10,Naveen Raj,2026-07-15T10:11:00,,Report Breakdown,CELL-02
SC-001559,Machine QR,MC-026,Paint Chiller CH-02,TECH-04,Vignesh S,2026-07-15T11:17:00,,Request Spare,CELL-06
SC-001560,Machine QR,MC-024,Paint Booth PB-01,TECH-01,Arun Kumar,2026-07-15T12:12:00,,View Last PM,CELL-06
SC-001561,Technician QR,,,TECH-05,Prakash R,2026-07-15T16:22:00,,Open My PM List,
SC-001562,Machine QR,MC-011,Gear Hobber GH-02,TECH-03,Mohammed Rafi,2026-07-15T17:04:00,WO-00109,Start PM Checklist,CELL-03
SC-001563,Technician QR,,,TECH-10,Naveen Raj,2026-07-17T22:49:00,,Open My PM List,
SC-001564,Technician QR,,,TECH-08,Karthik V,2026-07-18T08:20:00,,Open My PM List,
SC-001565,Machine QR,MC-019,Assembly Stn AS-01,TECH-09,Sathish Kumar,2026-07-18T10:07:00,,View Last PM,CELL-05
SC-001566,Technician QR,,,TECH-08,Karthik V,2026-07-18T13:35:00,,Open My PM List,
SC-001567,Machine QR,MC-028,Robot Weld Cell RW-02,TECH-07,Ramesh Chandran,2026-07-19T13:13:00,,Record Spare Replaced,CELL-07
SC-001568,Technician QR,,,TECH-07,Ramesh Chandran,2026-07-19T17:25:00,,Open My PM List,
SC-001569,Technician QR,,,TECH-07,Ramesh Chandran,2026-07-19T17:41:00,,Open My PM List,
SC-001570,Technician QR,,,TECH-08,Karthik V,2026-07-20T07:38:00,,Open My PM List,
SC-001571,Technician QR,,,TECH-06,Deepak Nair,2026-07-20T10:38:00,,Open My PM List,
SC-001572,Machine QR,MC-026,Paint Chiller CH-02,TECH-05,Prakash R,2026-07-20T12:59:00,,View Last PM,CELL-06
SC-001573,Technician QR,,,TECH-06,Deepak Nair,2026-07-20T19:06:00,,Open My PM List,
SC-001574,Technician QR,,,TECH-02,Suresh Babu,2026-07-20T19:31:00,,Open My PM List,
SC-001575,Technician QR,,,TECH-03,Mohammed Rafi,2026-07-20T19:44:00,,Open My PM List,
SC-001576,Machine QR,MC-012,Gear Shaver GS-01,TECH-02,Suresh Babu,2026-07-21T08:15:00,WO-00110,Start PM Checklist,CELL-03
SC-001577,Machine QR,MC-017,Quench Oil Chiller CH-01,TECH-02,Suresh Babu,2026-07-21T15:53:00,WO-00158,Start PM Checklist,CELL-04
SC-001578,Technician QR,,,TECH-03,Mohammed Rafi,2026-07-22T18:09:00,,Open My PM List,
SC-001579,Technician QR,,,TECH-03,Mohammed Rafi,2026-07-23T13:44:00,,Open My PM List,
SC-001580,Machine QR,MC-004,Bar Feeder BF-01,TECH-10,Naveen Raj,2026-07-23T14:15:00,,View Last PM,CELL-01
SC-001581,Technician QR,,,TECH-09,Sathish Kumar,2026-07-23T21:30:00,,Open My PM List,
SC-001582,Technician QR,,,TECH-08,Karthik V,2026-07-24T10:58:00,,Open My PM List,
SC-001583,Technician QR,,,TECH-08,Karthik V,2026-07-24T14:26:00,,Open My PM List,
SC-001584,Machine QR,MC-027,Robot Weld Cell RW-01,TECH-01,Arun Kumar,2026-07-26T06:09:00,,Request Spare,CELL-07
SC-001585,Technician QR,,,TECH-05,Prakash R,2026-07-27T17:59:00,,Open My PM List,
SC-001586,Machine QR,MC-033,Press Feeder PF-01,TECH-03,Mohammed Rafi,2026-07-27T21:50:00,,View Last PM,CELL-08
SC-001587,Technician QR,,,TECH-07,Ramesh Chandran,2026-07-27T22:55:00,,Open My PM List,
SC-001588,Technician QR,,,TECH-02,Suresh Babu,2026-07-28T12:36:00,,Open My PM List,
SC-001589,Machine QR,MC-011,Gear Hobber GH-02,TECH-03,Mohammed Rafi,2026-07-29T17:09:00,,View Last PM,CELL-03
SC-001590,Technician QR,,,TECH-03,Mohammed Rafi,2026-07-29T21:13:00,,Open My PM List,
SC-001591,Technician QR,,,TECH-06,Deepak Nair,2026-07-30T10:45:00,,Open My PM List,
SC-001592,Machine QR,MC-018,HT Compressor AC-01,TECH-06,Deepak Nair,2026-07-30T13:09:00,WO-00159,Start PM Checklist,CELL-04
SC-001593,Machine QR,MC-031,Hyd Press HP-01,TECH-07,Ramesh Chandran,2026-07-30T13:58:00,,Request Spare,CELL-08
SC-001594,Technician QR,,,TECH-07,Ramesh Chandran,2026-07-30T20:54:00,,Open My PM List,
SC-001595,Technician QR,,,TECH-03,Mohammed Rafi,2026-07-31T07:57:00,,Open My PM List,
SC-001596,Technician QR,,,TECH-04,Vignesh S,2026-07-31T12:37:00,,Open My PM List,
SC-001597,Technician QR,,,TECH-02,Suresh Babu,2026-08-02T07:49:00,,Open My PM List,
SC-001598,Technician QR,,,TECH-01,Arun Kumar,2026-08-02T12:34:00,,Open My PM List,
SC-001599,Technician QR,,,TECH-05,Prakash R,2026-08-02T13:56:00,,Open My PM List,
SC-001600,Machine QR,MC-016,Tempering Furnace TF-01,TECH-05,Prakash R,2026-08-02T14:12:00,WO-00157,Start PM Checklist,CELL-04
SC-001601,Technician QR,,,TECH-08,Karthik V,2026-08-02T17:13:00,,Open My PM List,
SC-001602,Machine QR,MC-013,Deburring Unit DB-01,TECH-01,Arun Kumar,2026-08-03T15:26:00,WO-00111,Start PM Checklist,CELL-03
SC-001603,Technician QR,,,TECH-10,Naveen Raj,2026-08-03T18:49:00,,Open My PM List,
SC-001604,Technician QR,,,TECH-08,Karthik V,2026-08-04T12:24:00,,Open My PM List,
SC-001605,Technician QR,,,TECH-10,Naveen Raj,2026-08-05T10:07:00,,Open My PM List,
SC-001606,Machine QR,MC-014,Sealed Quench SQ-01,TECH-07,Ramesh Chandran,2026-08-05T14:16:00,,Log Abnormality,CELL-04
SC-001607,Technician QR,,,TECH-09,Sathish Kumar,2026-08-05T15:17:00,,Open My PM List,
SC-001608,Technician QR,,,TECH-07,Ramesh Chandran,2026-08-06T11:47:00,,Open My PM List,
SC-001609,Technician QR,,,TECH-03,Mohammed Rafi,2026-08-06T20:35:00,,Open My PM List,
SC-001610,Machine QR,MC-007,CNC Lathe TL-05,TECH-03,Mohammed Rafi,2026-08-07T18:41:00,,Request Spare,CELL-02
SC-001611,Technician QR,,,TECH-07,Ramesh Chandran,2026-08-08T06:47:00,,Open My PM List,
SC-001612,Machine QR,MC-031,Hyd Press HP-01,TECH-07,Ramesh Chandran,2026-08-08T19:54:00,,View Last PM,CELL-08
SC-001613,Technician QR,,,TECH-01,Arun Kumar,2026-08-08T22:06:00,,Open My PM List,
SC-001614,Technician QR,,,TECH-07,Ramesh Chandran,2026-08-09T06:14:00,,Open My PM List,
SC-001615,Technician QR,,,TECH-05,Prakash R,2026-08-09T12:13:00,,Open My PM List,
SC-001616,Machine QR,MC-019,Assembly Stn AS-01,TECH-10,Naveen Raj,2026-08-10T06:58:00,,Report Breakdown,CELL-05
SC-001617,Technician QR,,,TECH-04,Vignesh S,2026-08-11T12:46:00,,Open My PM List,
SC-001618,Technician QR,,,TECH-10,Naveen Raj,2026-08-11T16:53:00,,Open My PM List,
SC-001619,Machine QR,MC-022,Leak Test Rig LT-01,TECH-03,Mohammed Rafi,2026-08-12T06:38:00,,Report Breakdown,CELL-05
SC-001620,Technician QR,,,TECH-06,Deepak Nair,2026-08-12T09:12:00,,Open My PM List,
SC-001621,Technician QR,,,TECH-08,Karthik V,2026-08-12T14:46:00,,Open My PM List,
SC-001622,Technician QR,,,TECH-10,Naveen Raj,2026-08-13T07:59:00,,Open My PM List,
SC-001623,Technician QR,,,TECH-02,Suresh Babu,2026-08-13T17:57:00,,Open My PM List,
SC-001624,Technician QR,,,TECH-07,Ramesh Chandran,2026-08-14T08:21:00,,Open My PM List,
SC-001625,Technician QR,,,TECH-10,Naveen Raj,2026-08-14T10:21:00,,Open My PM List,
SC-001626,Machine QR,MC-021,Assembly Stn AS-03,TECH-03,Mohammed Rafi,2026-08-14T20:59:00,,View Last PM,CELL-05
SC-001627,Technician QR,,,TECH-02,Suresh Babu,2026-08-15T09:45:00,,Open My PM List,
